CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-0225,Genrador DIESEL,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,genrador|diesel,COTIZACIONES_0.2_b68c.xlsx
AG-0235,SIERRA Electrica,consu,Herramientas,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,sierra|electrica,COTIZACIONES_0.2_b68c.xlsx
AG-0237,Sistema DE Seguridad PARA Choques,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,sistema|seguridad|para|choques,COTIZACIONES_0.2_b68c.xlsx
AG-0242,Maquina PARA SOLDAR,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,maquina|para|soldar,COTIZACIONES_0.2_b68c.xlsx
AG-0366,Impermiabilizante,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,impermiabilizante,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0367,"Impermiabilizacion De Techo, A Base De Lona Asfaltica 4kg Granular (5mm) De Espesor Y",consu,Ferretería,m²,,,presentation=4 kg,False,False,False,SHARED,,,,2,1250.0,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,PRICE_OUTLIER_REVIEW;MISSING_VALID_PRICE,PRICE_OUTLIER_REVIEW,,,,,,,,,impermiabilizacion|techo|a|base|lona|asfaltica|4|kg|4 kg,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0368,Ventana Y Puerta,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,ventana|puerta,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0370,Puerta Polimetal 2.10x1 M,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,12000.0,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,PRICE_OUTLIER_REVIEW;MISSING_VALID_PRICE,PRICE_OUTLIER_REVIEW,,,,,,,,,puerta|polimetal|2.10x1|m,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0426,BOLSAS DE BASURA,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bolsas|basura,COTIZACIONES_0.2_b68c.xlsx
AG-0454,Guantes PARA Electricos,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,guantes|para|electricos,COTIZACIONES_0.2_b68c.xlsx
