CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-0408,Alambre Galvanizado C-18 C-18 Generico,consu,Ferretería,Units,Generico,,,False,False,False,SHARED,,,,1,5906.85,5906.85,5906.85,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,18,QUOTATION,ALAMBRE GALVANIZADO C-18  C-18 GENERICO,4.36,5906.85,DOP,alambre|galvanizado|c-18|c-18|generico,COTIZACIONES_0.2_b68c.xlsx
AG-0409,CABLE VINYL 10/2 UF TW GRIS Cordiflex,consu,Material eléctrico,ft,,,caliber=10/2,False,False,False,SHARED,,,,1,66.0,66.0,66.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,21,QUOTATION,CABLE VINYL 10/2 UF TW GRIS CORDIFLEX,5000.0,66.0,DOP,cable|vinyl|10/2|uf|tw|gris|cordiflex|10/2,COTIZACIONES_0.2_b68c.xlsx
AG-0410,Alambre DE VINIL 12/2 AWG PHELPS DODGE,consu,Ferretería,ft,,,caliber=12/2,False,False,False,SHARED,,,,4,57.195,57.2,57.2,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,22,QUOTATION,ALAMBRE DE VINIL 12/2 AWG PHELPS DODGE,5000.0,57.2,DOP,alambre|vinil|12/2|awg|phelps|dodge|12/2,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0411,Alambre DE GOMA 12/2,consu,Neumáticos,ft,,,caliber=12/2,False,False,False,SHARED,,,,1,43.0,43.0,43.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,23,QUOTATION,ALAMBRE DE GOMA 12/2,5000.0,43.0,DOP,alambre|goma|12/2|12/2,COTIZACIONES_0.2_b68c.xlsx
AG-0412,Alambre DE VINIL 14/2 AWG PHELPS DODGE,consu,Ferretería,ft,,,caliber=14/2,False,False,False,SHARED,,,,4,47.6,47.6005,47.6005,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_DORALEX_SRL_bb53.xlsx,Cot Licitacion ASDE,47,QUOTATION,ALAMBRE DE VINIL 14/2 AWG PHELPS DODGE,1000.0,47.6005,DOP,alambre|vinil|14/2|awg|phelps|dodge|14/2,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0413,CABLE GOMA 14/2 SJTW NEGRO,consu,Neumáticos,ft,,,caliber=14/2,False,False,False,SHARED,,,,1,30.5,30.5,30.5,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,26,QUOTATION,CABLE GOMA 14/2 SJTW NEGRO,5000.0,30.5,DOP,cable|goma|14/2|sjtw|negro|14/2,COTIZACIONES_0.2_b68c.xlsx
AG-0414,PINZA DE CORTE PICO LARGO 8 10306 KENDO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,286.0,286.0,286.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,28,QUOTATION,PINZA DE CORTE PICO LARGO 8  10306 KENDO,10.0,286.0,DOP,pinza|corte|pico|largo|8|10306|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0415,Alicate P/electricista 8'' 10113 KENDO,consu,Herramientas,Units,,,,False,False,False,SHARED,,,,1,345.0,345.0,345.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,29,QUOTATION,ALICATE P/ELECTRICISTA 8''  10113 KENDO,10.0,345.0,DOP,alicate|p/electricista|8|10113|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0416,Angular DE 1-1/2* 1/4,consu,Ferretería,Units,,,caliber=1/2,False,False,False,SHARED,,,,1,2608.0,2608.0,2608.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,30,QUOTATION,ANGULAR DE 1-1/2* 1/4,200.0,2608.0,DOP,angular|1-1/2|1/4|1/2,COTIZACIONES_0.2_b68c.xlsx
AG-0417,Armario DE METAL DE 2 Puertas 15x33x72,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,35230.0,35230.0,35230.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,31,QUOTATION,ARMARIO DE METAL DE 2 PUERTAS 15x33x72,3.0,35230.0,DOP,armario|metal|2|puertas|15x33x72,COTIZACIONES_0.2_b68c.xlsx
AG-0418,BARRA P/hacer HOYO 1''x6' BAP-175 TRUPER,consu,Herramientas,Units,Truper,BAP-175,model=BAP-175,False,False,False,SHARED,,,,1,2539.2,2539.2,2539.2,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,32,QUOTATION,BARRA P/HACER HOYO 1''x6'  BAP-175 TRUPER,5.0,2539.2,DOP,barra|p/hacer|hoyo|1|x6|bap-175|truper|BAP-175,COTIZACIONES_0.2_b68c.xlsx
AG-0419,BARRA Redonda 5/8''x20' ATADO-106 UD) Generico,consu,Ferretería,Units,Generico,,caliber=5/8,False,False,False,SHARED,,,,1,1110.0,1110.0,1110.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,33,QUOTATION,BARRA REDONDA 5/8''x20'  ATADO-106 UD) GENERICO,40.0,1110.0,DOP,barra|redonda|5/8|x20|atado-106|ud|generico|5/8,COTIZACIONES_0.2_b68c.xlsx
AG-0420,Bombillo LUZ BLANCA 65W Volteck,consu,Material eléctrico,Units,,,power=65W,False,False,False,SHARED,,,,1,1160.0,1160.0,1160.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,35,QUOTATION,BOMBILLO LUZ BLANCA 65W VOLTECK,50.0,1160.0,DOP,bombillo|luz|blanca|65|w|volteck|65W,COTIZACIONES_0.2_b68c.xlsx
AG-0421,Bombillo METAL HALIDE 1500W,consu,Material eléctrico,Units,,,power=1500W,False,False,False,SHARED,,,,1,3280.0,3280.0,3280.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,36,QUOTATION,BOMBILLO METAL HALIDE 1500W,10.0,3280.0,DOP,bombillo|metal|halide|1500|w|1500W,COTIZACIONES_0.2_b68c.xlsx
AG-0422,Bombillo METAL HALIDE 1000W,consu,Material eléctrico,Units,,,power=1000W,False,False,False,SHARED,,,,1,3125.0,3125.0,3125.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,37,QUOTATION,BOMBILLO METAL HALIDE 1000W,10.0,3125.0,DOP,bombillo|metal|halide|1000|w|1000W,COTIZACIONES_0.2_b68c.xlsx
AG-0423,Bombillo Halogeno 250W 120V,consu,Material eléctrico,Units,,,power=250W,False,False,False,SHARED,,,,1,990.0,990.0,990.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,38,QUOTATION,BOMBILLO HALOGENO 250W 120V,500.0,990.0,DOP,bombillo|halogeno|250|w|120v|250W,COTIZACIONES_0.2_b68c.xlsx
AG-0424,"Bombillas DE 150 W ,HPS (HIGH Pressure Sodium)",consu,Ferretería,Units,HP,,power=150W,False,False,False,SHARED,,,,4,832.5,832.5,832.5,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,39,QUOTATION,"BOMBILLAS DE 150 W ,HPS (HIGH PRESSURE SODIUM)",1000.0,832.5,DOP,bombillas|150|w|hps|high|pressure|sodium|150W,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0425,BRAZO GALV. 6FT,consu,Ferretería,Units,,,capacity=6 pies,False,False,False,SHARED,,,,1,3025.0,3025.0,3025.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,40,QUOTATION,BRAZO GALV. 6FT,100.0,3025.0,DOP,brazo|galv.|6ft|6 pies,COTIZACIONES_0.2_b68c.xlsx
AG-0426,BOLSAS DE BASURA,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,bolsas|basura,COTIZACIONES_0.2_b68c.xlsx
AG-0427,BROCHA DE 2 1/2'' ATLAS,consu,Pinturas,Units,,,caliber=1/2,False,False,False,SHARED,,,,4,148.74,150.0,150.0,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,45,QUOTATION,BROCHA DE 2 1/2'' ATLAS,200.0,150.0,DOP,brocha|2|1/2|atlas|1/2,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0428,BROCHA DE 3'' EMTOP,consu,Pinturas,Units,,,,False,False,False,SHARED,,,,1,275.0,275.0,275.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,46,QUOTATION,BROCHA DE 3'' EMTOP,200.0,275.0,DOP,brocha|3|emtop,COTIZACIONES_0.2_b68c.xlsx
AG-0429,BROCHA DE 4'''emtop,consu,Pinturas,Units,,,,False,False,False,SHARED,,,,1,325.0,325.0,325.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,47,QUOTATION,BROCHA DE 4'''EMTOP,200.0,325.0,DOP,brocha|4|emtop,COTIZACIONES_0.2_b68c.xlsx
AG-0430,TIZA DE CERA P/marcar ROJA ROJA Generico,consu,Ferretería,Units,Generico,,,False,False,False,SHARED,,,,1,95.0,95.0,95.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,49,QUOTATION,TIZA DE CERA P/MARCAR ROJA  ROJA GENERICO,4.0,95.0,DOP,tiza|cera|p/marcar|roja|roja|generico,COTIZACIONES_0.2_b68c.xlsx
AG-0431,Carretilla TRUPER,consu,Herramientas,Units,Truper,,,False,False,False,SHARED,,,,4,6944.9,6944.9,6944.9,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,52,QUOTATION,CARRETILLA TRUPER,10.0,6944.9,DOP,carretilla|truper,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0432,Carretillla Reforzada PARA Asfalto Tramotina,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,4,11048.2,11048.2,11048.2,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,53,QUOTATION,CARRETILLLA REFORZADA PARA ASFALTO TRAMOTINA,10.0,11048.2,DOP,carretillla|reforzada|para|asfalto|tramotina,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0433,CEDAZO DE ARENA,consu,Construcción,Units,,,,False,False,False,SHARED,,,,1,750.0,750.0,750.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,54,QUOTATION,CEDAZO DE ARENA,3.0,750.0,DOP,cedazo|arena,COTIZACIONES_0.2_b68c.xlsx
AG-0434,Chaleco REFLEC SEG MAMEY,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,208.0,235.0,235.0,NEW_PRODUCT,2,2,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (9),19,QUOTATION,CHALECO REFLEC SEG MAMEY,80.0,235.0,DOP,chaleco|reflec|seg|mamey,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-0435,CINCEL PLANO 3/4x12 (18x300) 5825 Bellota,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,755.25,755.25,755.25,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,56,QUOTATION,CINCEL PLANO 3/4x12 (18x300)  5825 BELLOTA,10.0,755.25,DOP,cincel|plano|3/4x12|18x300|5825|bellota,COTIZACIONES_0.2_b68c.xlsx
AG-0436,CINCEL PUNTA 3/4x12'' (18x300) 5821 Bellota,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,838.5,838.5,838.5,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,57,QUOTATION,CINCEL PUNTA 3/4x12'' (18x300)  5821 BELLOTA,10.0,838.5,DOP,cincel|punta|3/4x12|18x300|5821|bellota,COTIZACIONES_0.2_b68c.xlsx
AG-0437,CINTA DE MEDIR Electrica GUIA-30 DE TRUPER,consu,Herramientas,Units,Truper,,,False,False,False,SHARED,,,,4,3385.0,4385.24,4385.24,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_DORALEX_SRL_bb53.xlsx,Cot Licitacion ASDE,48,QUOTATION,CINTA DE MEDIR ELECTRICA GUIA-30 DE TRUPER,2.0,4385.24,DOP,cinta|medir|electrica|guia-30|truper,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0438,CINTA Metrica 30MT 35166 KENDO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,451.0,451.0,451.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,59,QUOTATION,CINTA METRICA 30MT  35166 KENDO,10.0,451.0,DOP,cinta|metrica|30|mt|35166|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0439,CINTA Metrica 8MTS 14579-FH-8M TRUPER,consu,Herramientas,Units,Truper,,,False,False,False,SHARED,,,,1,455.0,455.0,455.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,60,QUOTATION,CINTA METRICA 8MTS  14579-FH-8M TRUPER,10.0,455.0,DOP,cinta|metrica|8mts|14579-fh-8m|truper,COTIZACIONES_0.2_b68c.xlsx
AG-0440,Cizalla PROF 36'' (cp-36x) 12835 TRUPER,consu,Herramientas,Units,Truper,,,False,False,False,SHARED,,,,1,4018.65,4018.65,4018.65,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,61,QUOTATION,CIZALLA PROF 36'' (CP-36X)  12835 TRUPER,100.0,4018.65,DOP,cizalla|prof|36|cp-36x|12835|truper,COTIZACIONES_0.2_b68c.xlsx
AG-0441,CLAVO ACERO 2 1/2'' ACERO Generico,consu,Ferretería,lb,Generico,,caliber=1/2,False,False,False,SHARED,,,,1,70.5,70.5,70.5,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,62,QUOTATION,CLAVO ACERO 2 1/2''  ACERO GENERICO,290.0,70.5,DOP,clavo|acero|2|1/2|acero|generico|1/2,COTIZACIONES_0.2_b68c.xlsx
AG-0442,CLAVO ACERO 3'' ACERO Generico,consu,Ferretería,lb,Generico,,,False,False,False,SHARED,,,,1,70.5,70.5,70.5,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,63,QUOTATION,CLAVO ACERO 3''  ACERO GENERICO,290.0,70.5,DOP,clavo|acero|3|acero|generico,COTIZACIONES_0.2_b68c.xlsx
AG-0443,CLAVO Corriente 2 1/2X10 2999 Generico,consu,Ferretería,lb,Generico,,,False,False,False,SHARED,,,,1,60.6,60.6,60.6,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,64,QUOTATION,CLAVO CORRIENTE 2 1/2X10  2999 GENERICO,290.0,60.6,DOP,clavo|corriente|2|1/2x10|2999|generico,COTIZACIONES_0.2_b68c.xlsx
AG-0444,CLAVO Corriente 3X9 2816 Generico,consu,Ferretería,lb,Generico,,,False,False,False,SHARED,,,,1,60.6,60.6,60.6,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,65,QUOTATION,CLAVO CORRIENTE 3X9  2816 GENERICO,290.0,60.6,DOP,clavo|corriente|3x9|2816|generico,COTIZACIONES_0.2_b68c.xlsx
AG-0445,Conectores PARA Triplex 2/0 Generico,consu,Ferretería,Units,Generico,,caliber=2/0,False,False,False,SHARED,,,,4,588.3,588.3,588.3,NEW_PRODUCT,3,4,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,66,QUOTATION,CONECTORES PARA TRIPLEX 2/0 GENERICO,200.0,588.3,DOP,conectores|para|triplex|2/0|generico|2/0,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0446,CUBO DE GOMA #10,consu,Neumáticos,Units,,,,False,False,False,SHARED,,,,1,750.0,750.0,750.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,68,QUOTATION,CUBO DE GOMA #10,20.0,750.0,DOP,cubo|goma|10,COTIZACIONES_0.2_b68c.xlsx
AG-0447,DISCO CORTE METAL INOX 7x1/16 7x1/16 METABO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,272.48,272.48,272.48,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,69,QUOTATION,DISCO CORTE METAL INOX 7x1/16  7x1/16 METABO,30.0,272.48,DOP,disco|corte|metal|inox|7x1/16|7x1/16|metabo,COTIZACIONES_0.2_b68c.xlsx
AG-0448,DISCO CORTE METAL INOX 9x5/64 9x5/64 METABO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,388.0,388.64,388.64,NEW_PRODUCT,2,2,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,70,QUOTATION,DISCO CORTE METAL INOX 9x5/64  9x5/64 METABO,30.0,388.64,DOP,disco|corte|metal|inox|9x5/64|9x5/64|metabo,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx
AG-0449,Escuadra DE 24 45-600 Stanley,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,776.0,776.0,776.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,71,QUOTATION,ESCUADRA DE 24  45-600 STANLEY,10.0,776.0,DOP,escuadra|24|45-600|stanley,COTIZACIONES_0.2_b68c.xlsx
AG-0450,Escalera F/ VIDRIO T/tijera 12 FTR-12 MAMEY Escalumex,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,28353.6,28353.6,28353.6,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,72,QUOTATION,"ESCALERA F/ VIDRIO T/TIJERA 12  FTR-12 MAMEY 
ESCALUMEX",4.0,28353.6,DOP,escalera|f/|vidrio|t/tijera|12|ftr-12|mamey|escalumex,COTIZACIONES_0.2_b68c.xlsx
AG-0451,Escalera F/ VIDRIO T/tijera 8 FTS-8 VERDE Escalumex,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,14256.0,14256.0,14256.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,73,QUOTATION,"ESCALERA F/ VIDRIO T/TIJERA 8  FTS-8 VERDE 
ESCALUMEX",4.0,14256.0,DOP,escalera|f/|vidrio|t/tijera|8|fts-8|verde|escalumex,COTIZACIONES_0.2_b68c.xlsx
AG-0452,ESCOBA Plastica Mediana 600026 Lamaria,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,260.0,260.0,260.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,74,QUOTATION,ESCOBA PLASTICA MEDIANA  600026 LAMARIA,25.0,260.0,DOP,escoba|plastica|mediana|600026|lamaria,COTIZACIONES_0.2_b68c.xlsx
AG-0453,Escobillon Plastico FIBRA Leopardo,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,5,630.85,635.0,635.0,NEW_PRODUCT,3,5,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,75,QUOTATION,ESCOBILLON PLASTICO FIBRA LEOPARDO,30.0,635.0,DOP,escobillon|plastico|fibra|leopardo,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx
AG-0454,Guantes PARA Electricos,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,,,,NEW_PRODUCT,1,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,guantes|para|electricos,COTIZACIONES_0.2_b68c.xlsx
AG-0455,Guantes DE Nitrilo MANGA CORTA,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,2,85.0,85.0,85.0,NEW_PRODUCT,1,2,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,78,QUOTATION,GUANTES DE NITRILO MANGA CORTA,50.0,85.0,DOP,guantes|nitrilo|manga|corta,COTIZACIONES_0.2_b68c.xlsx
AG-0456,GUANTE EXTRA GRIP XL 400XL GRX,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,476.8,476.8,476.8,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,79,QUOTATION,GUANTE EXTRA GRIP  XL  400XL GRX,50.0,476.8,DOP,guante|extra|grip|xl|400xl|grx,COTIZACIONES_0.2_b68c.xlsx
AG-0457,Guantes PUNTO PVC 10 76133 KENDO,consu,Plomería,Units,,,,False,False,False,SHARED,,,,1,44.88,44.88,44.88,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,80,QUOTATION,GUANTES PUNTO PVC 10  76133 KENDO,106.0,44.88,DOP,guantes|punto|pvc|10|76133|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0458,JUEGO DE Destornilladores 8 EN 1 85115 KENDO,consu,Herramientas,Units,,,,False,False,False,SHARED,,,,1,734.0,734.0,734.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,81,QUOTATION,"JUEGO DE DESTORNILLADORES 8 EN 1  85115 
KENDO",5.0,734.0,DOP,juego|destornilladores|8|1|85115|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0459,LLAVE Stilson 12'' 50183 KENDO,consu,Ferretería,Units,,,,False,False,False,SHARED,,,,1,462.0,462.0,462.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,83,QUOTATION,LLAVE STILSON 12''  50183 KENDO,5.0,462.0,DOP,llave|stilson|12|50183|kendo,COTIZACIONES_0.2_b68c.xlsx
AG-0460,Lampara LED T/cobra 100W EMSOL,consu,Material eléctrico,Units,,,power=100W,False,False,False,SHARED,,,,2,4600.0,4600.0,4600.0,NEW_PRODUCT,2,2,CREATE_SHARED_PRODUCT,,MAX,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,84,QUOTATION,LAMPARA LED T/COBRA 100W EMSOL,300.0,4600.0,DOP,lampara|led|t/cobra|100|w|emsol|100W,COTIZACIONES_0.2_b68c.xlsx | COTIZACIONES_DORALEX_SRL_bb53.xlsx
AG-0461,Lampara TIPO COBRA 150 W,consu,Ferretería,Units,,,power=150W,False,False,False,SHARED,,,,1,5300.0,5300.0,5300.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,85,QUOTATION,LAMPARA TIPO COBRA 150 W,200.0,5300.0,DOP,lampara|tipo|cobra|150|w|150W,COTIZACIONES_0.2_b68c.xlsx
AG-0462,Lampara LED T/cobra 200W EMSOL,consu,Material eléctrico,Units,,,power=200W,False,False,False,SHARED,,,,1,5760.0,5760.0,5760.0,NEW_PRODUCT,1,1,CREATE_SHARED_PRODUCT,,SINGLE,COTIZACIONES_0.2_b68c.xlsx,Cotizacion ASDE,86,QUOTATION,LAMPARA LED T/COBRA 200W EMSOL,300.0,5760.0,DOP,lampara|led|t/cobra|200|w|emsol|200W,COTIZACIONES_0.2_b68c.xlsx
