CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-2238,JAMON PICNIC (5LB),consu,Carnes,Units,,,presentation=5 lb,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,jamon|picnic|5|lb|5 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2239,SALAMI (3.41 LB),consu,Carnes,Units,,,presentation=3.41 lb,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,salami|3.41|lb|3.41 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2240,QUESO CHEDAR (5 LB),consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,queso|chedar|5|lb|5 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2241,QUESO DANES (5LB),consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,queso|danes|5|lb|5 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2242,QUESO CREMA (5 LB),consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,queso|crema|5|lb|5 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2243,QUESO BLANCO DE FREIR (5LB),consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,queso|blanco|freir|5|lb|5 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2247,AZUCAR CREMA 2 LB Cristal,consu,Alimentos,Units,,,presentation=2 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,azucar|crema|2|lb|cristal|2 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2248,AZUCAR Dietetica Splenda 300/1,consu,Alimentos,Units,,,caliber=300/1,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,azucar|dietetica|splenda|300/1|300/1,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2250,LECHE ENTERA,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,leche|entera,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2251,LECHE Evaporada,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,leche|evaporada,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2253,Mantequilla GRANDE,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,mantequilla|grande,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2254,ARROZ BLANCO 50LB,consu,Alimentos,Units,,,presentation=50 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,arroz|blanco|50|lb|50 lb,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2261,CALDO DE POLLO,consu,Carnes,Units,,,,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,caldo|pollo,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2262,HARINA D TRIGO,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,harina|d|trigo,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2264,HARINA DE Negrito,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,harina|negrito,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2266,HARINA DE MAIZ,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,2,,,,NEW_PRODUCT,2,2,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,harina|maiz,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx | cotizacion_del_marcelino_9bd9.xlsx
AG-2270,CREMA DE LECHE,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,crema|leche,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2271,CARNE DE CERDO EN TIRAS,consu,Carnes,Units,,,,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,carne|cerdo|tiras,COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx
AG-2273,Lasaña De Queso,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,lasana|queso,COTIZACION_-2026_MAYO_4932.xlsx
AG-2274,Lasaña De Pollo,consu,Carnes,Units,,,,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,lasana|pollo,COTIZACION_-2026_MAYO_4932.xlsx
AG-2275,Pollo Horneado,consu,Carnes,Units,,,,False,True,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,pollo|horneado,COTIZACION_-2026_MAYO_4932.xlsx
AG-2277,Moro De Habichuela Roja,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,moro|habichuela|roja,COTIZACION_-2026_MAYO_4932.xlsx
AG-2278,Moro De Habichuela Negra,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,moro|habichuela|negra,COTIZACION_-2026_MAYO_4932.xlsx
AG-2523,SACO DE ARROZ AA 125LB,consu,Alimentos,Units,,,presentation=125 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,saco|arroz|aa|125|lb|125 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2524,SACO DE AZUCAR CREMA 125LB,consu,Alimentos,Units,,,presentation=125 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,saco|azucar|crema|125|lb|125 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2526,SACOS DE Habichuelas GIRA 100LB,consu,Alimentos,Units,,,presentation=100 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,sacos|habichuelas|gira|100|lb|100 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2527,SACOS DE Habichuelas ROJAS 100LB,consu,Alimentos,Units,,,presentation=100 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,sacos|habichuelas|rojas|100|lb|100 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2528,SACOS DE Habichuelas NEGRAS 100LB,consu,Alimentos,Units,,,presentation=100 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,sacos|habichuelas|negras|100|lb|100 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2531,SACO DE HARINA DE TRIGO 50LB Blanquita,consu,Alimentos,Units,,,presentation=50 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,saco|harina|trigo|50|lb|blanquita|50 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2534,HARINA DEL Negrito 40/1 425 GR,consu,Alimentos,Units,,,caliber=40/1,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,harina|negrito|40/1|425|gr|40/1,cotizacion_del_marcelino_9bd9.xlsx
AG-2540,CAJA DE LECHE DE COCO 24/1,consu,Alimentos,Units,,,caliber=24/1,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,caja|leche|coco|24/1|24/1,cotizacion_del_marcelino_9bd9.xlsx
AG-2543,CAJA DE LECHE Evaporada 48/1 Carnation,consu,Alimentos,Units,,,caliber=48/1,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,caja|leche|evaporada|48/1|carnation|48/1,cotizacion_del_marcelino_9bd9.xlsx
AG-2545,CAJA DE TUNA EN TROZOS EN ACEITE Vegetal 24/1 CHERRY S. TROZO,consu,Alimentos,Units,,,caliber=24/1,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,caja|tuna|trozos|aceite|vegetal|24/1|cherry|s.|24/1,cotizacion_del_marcelino_9bd9.xlsx
AG-2546,CAJA DE Mayonesa C/4 POSTES DE 5LB BALDOM,consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,caja|mayonesa|c/4|postes|5|lb|baldom|5 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2547,CAJAS DE Mantequilla C4 TARROS DE 5LB,consu,Alimentos,Units,,,presentation=5 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,cajas|mantequilla|c4|tarros|5|lb|5 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2552,FUNDA DE LECHE EN POLVO DE 55LB INCO,consu,Alimentos,Units,,,presentation=55 lb,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,funda|leche|polvo|55|lb|inco|55 lb,cotizacion_del_marcelino_9bd9.xlsx
AG-2558,ACEITE Vegetal GL FIGARO,consu,Alimentos,Units,,,,True,False,False,PINARIA,,,,1,,,,NEW_PRODUCT,1,1,MANUAL_REVIEW,MISSING_VALID_PRICE,NO_PRICE,,,,,,,,,aceite|vegetal|gal|figaro,cotizacion_del_marcelino_9bd9.xlsx
