PRODUCT_ID,TEMPLATE_ID,NAME,CURRENT_TYPE,PROPOSED_TYPE,CURRENT_SALE_OK,PROPOSED_SALE_OK,CURRENT_PURCHASE_OK,PROPOSED_PURCHASE_OK,CATEGORY,COMPANY,ACTIVE,EVIDENCE,CONFIDENCE,ACTION,REASON,MISMATCH,SALE_LINE_REFERENCES,PURCHASE_LINE_REFERENCES,INVOICE_LINE_REFERENCES,STOCK_MOVE_REFERENCES,STOCK_QUANT_REFERENCES,VALUATION_LAYER_REFERENCES,IS_STORABLE,STANDARD_PRICE,LIST_PRICE
1242,1242,05-A NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=05-a negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,7042.0
1232,1232,05-A NEGRO TONER HP PAGINA PARA Impresora Laserjet,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=05-a negro toner hp pagina para impresora laserjet,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,12963.0
1193,1193,12R22.5 GMX GM869 18PR Combinada,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=12r22.5 gmx gm869 18pr combinada,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,21830.51
1192,1192,12R24.5- Grandstone ZIGZAG GT168,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=12r24.5- grandstone zigzag gt168,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,27898.13
1238,1238,131-A Amarillo,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=131-a amarillo,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,6778.81
1228,1228,131-A Amarillo Paginas PARA Impresora COLOR Laserjet,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=131-a amarillo paginas para impresora color laserjet,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,12300.21
1241,1241,136-A NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=136-a negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1850.0
1231,1231,136-A NEGRO TONER Standard HP,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=136-a negro toner standard hp,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,4975.0
1239,1239,137-A NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=137-a negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,2000.0
1229,1229,137-A NEGRO TONER Standard HP,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=137-a negro toner standard hp,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6295.0
856,856,14111530 - Papel De Notas(...),consu,consu,True,True,True,True,Oficina,,True,category=Oficina; normalized=14111530 - papel de notas ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,26.0
261,261,1/4 Masilla P/madera Wood F Caoba WF-828-,consu,consu,True,True,True,True,Mobiliario,,True,category=Mobiliario; normalized=1/4 masilla p/madera wood f caoba wf-828-,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,630.0
262,262,1/4 Pasta Acrilica Cano (32 OZ),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=1/4 pasta acrilica cano 32 oz,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,790.0
469,469,1/4 PASTA Acrilica CANO BLANCA (32 OZ),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=1/4 pasta acrilica cano blanca 32 oz,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,790.0
470,470,1/4 PASTA Acrilica CANO CAOBA (32 OZ),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=1/4 pasta acrilica cano caoba 32 oz,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,400.49
671,671,1/4 PASTA Acrilica CANO MARRON (32 OZ),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=1/4 pasta acrilica cano marron 32 oz,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,790.0
1194,1194,195R15COSMO EL JEFE VAN Ll 8 PR,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=195r15cosmo el jefe van ll 8 pr,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,8944.95
140,140,201-A TONER HP PARA IMPRESORA COLOR LASERJET (W277),consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=201-a toner hp para impresora color laserjet w277,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,5645.0
141,141,215-A TONER HP LASERJET PRO 201A (CF401A) CYAN,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=215-a toner hp laserjet pro 201a cf401a cyan,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,6947.0
1224,1224,215-A TONER HP PARA Impresora COLOR Laserjet (w2310a ) NEGRO,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=215-a toner hp para impresora color laserjet w2310a negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6952.05
1234,1234,215-A (w2310a ) Magenta,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=215-a w2310a magenta,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,3894.07
1233,1233,215-A (w2310a ) NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=215-a w2310a negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,3605.93
1195,1195,265/65R17 Bfgoodrich Trail-terra,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=265/65r17 bfgoodrich trail-terra,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,19386.64
509,509,2812013 Recogedor LINDA C/PALO PALOS 32 PULG LINDA,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=2812013 recogedor linda c/palo palos 32 pulg linda,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,250.0
844,844,43201811 - Disco Versátil(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=43201811 - disco versatil ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,18.22
833,833,43202001 - Discos Compact(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=43202001 - discos compact ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,19.71
853,853,44101602 - Máquinas Perfo(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44101602 - maquinas perfo ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1250.0
827,827,44103111 - Rollos De Tint(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44103111 - rollos de tint ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,150.0
847,847,44111515 - Cajas U Organi(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44111515 - cajas u organi ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,210.0
832,832,44121615 - Grapadoras,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121615 - grapadoras,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1700.0
851,851,44121622 - Humectante O C(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121622 - humectante o c ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,70.0
846,846,44121706 - Lápices De Mad(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121706 - lapices de mad ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,6.0
838,838,44121708 - Marcadores,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121708 - marcadores,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,17.0
843,843,44121716 - Resaltadores,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121716 - resaltadores,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,17.0
845,845,44121802 - Fluido De Corr(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121802 - fluido de corr ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,35.0
834,834,44121905 - Almohadillas D(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44121905 - almohadillas d ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,800.0
820,820,44122011 - Folders,consu,consu,True,True,True,True,Oficina,,True,category=Oficina; normalized=44122011 - folders,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,350.0
837,837,44122104 - Clips Para Pap(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=44122104 - clips para pap ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,37.0
1498,1498,5 Alambre THHN (AWG) #2 BLANCO PHELPS DODGE,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=5 alambre thhn awg 2 blanco phelps dodge,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,216.8
857,857,60121701 - Sellos De Esta(...),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=60121701 - sellos de esta ...,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1800.0
82,82,6 TEFLON 3/4X0.075MMX10MTS ESTUCHE GENERICO,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=6 teflon 3/4x0.075mmx10mts estuche generico,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,61.97
1240,1240,87-A NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=87-a negro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1330.0
1230,1230,87-A NEGRO TONER CONY 87A,consu,consu,True,True,True,True,Tecnología,,True,category=Tecnología; normalized=87-a negro toner cony 87a,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,4946.0
1536,1536,Abanico DAIWA WF-S16M Pedestal 16'' SUPER GRIS,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico daiwa wf-s16m pedestal 16 super gris,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,2360.25
155,155,"ABANICO DAIWA WF-S16M PEDESTAL 16"" SUPER GRIS",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=abanico daiwa wf-s16m pedestal 16"" super gris",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,2000.25
192,192,Abanico DE BOMBA Pedrollo CP-680A,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico de bomba pedrollo cp-680a,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,5000.0
441,441,Abanico DE PARED,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico de pared,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6845.0
431,431,Abanico DE PARED DAIWA,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico de pared daiwa,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,6845.0
442,442,Abanico DE TECHO,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico de techo,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,13875.0
433,433,Abanico DE TECHO HUNTER,consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico de techo hunter,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,13875.0
1575,1575,Abanico Discovery HOME 16'',consu,consu,True,True,True,True,Electrodomésticos,,True,category=Electrodomésticos; normalized=abanico discovery home 16,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,2260.0
56,56,"ABANICO DISCOVERY HOME 16""",consu,consu,True,True,False,True,,,True,"invoice_lines=1; normalized=abanico discovery home 16""",DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,1915.25
1519,1519,"Abanico KDK N56LG TECHO 56"" NEGRO",consu,consu,True,True,True,True,Electrodomésticos,,True,"category=Electrodomésticos; normalized=abanico kdk n56lg techo 56"" negro",DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,8389.83
1588,1588,"Abanicos DE Pedestal KGLG 16""",consu,consu,True,True,True,True,Electrodomésticos,,True,"category=Electrodomésticos; normalized=abanicos de pedestal kglg 16""",DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,2776.84
898,898,Abrazadera Unitron DE 3/4,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=abrazadera unitron de 3/4,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,45.0
1402,1402,ACEITE 3 EN 1 1.05ONZ,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=aceite 3 en 1 1.05onz,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,165.0
1528,1528,ACEITE DE SOYA LA JOYA 16 OZ 24/1,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=aceite de soya la joya 16 oz 24/1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1236.0
1169,1169,ACEITE Kendall AIR COOLED 2T,consu,consu,True,True,True,True,Material eléctrico,,True,category=Material eléctrico; normalized=aceite kendall air cooled 2t,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1250.0
1170,1170,ACEITE Kendall MOTO 4T Mineral 20W-50,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=aceite kendall moto 4t mineral 20w-50,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1535.6
170,170,Acera E=0.10m Malla Electrosold. D2.3 10x10 (violinada),consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acera e 0.10m malla electrosold. d2.3 10x10 violinada,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,10300.0
175,175,Acera En Hormigon 210 Kg/cm2- E=0.10m (violinada),consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=acera en hormigon 210 kg/cm2- e 0.10m violinada,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,10300.0
903,903,"Acondicionador DE AIRE A/C Inverte DE 12MIL BTU, Eficiencia 16",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acondicionador de aire a/c inverte de 12mil btu eficiencia 16,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,43992.5
1186,1186,"Acondicionador DE AIRE A/C Inverte DE 18MIL BTU, Eficiencia 19 G-air/comfort TIME",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acondicionador de aire a/c inverte de 18mil btu eficiencia 19 g-air/comfort time,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,35995.84
1187,1187,"Acondicionador DE AIRE A/C Inverte DE 24MIL BTU, Eficiencia 19 G-air/comfort TIME",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acondicionador de aire a/c inverte de 24mil btu eficiencia 19 g-air/comfort time,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,46988.4
1188,1188,"Acondicionador DE AIRE Dutiable A/C Inverte DE 5 TON, Eficiencia 19 G-air/comfort TIME",consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acondicionador de aire dutiable a/c inverte de 5 ton eficiencia 19 g-air/comfort time,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,486958.0
193,193,Acondicionamiento DE BOMBA DE AGUA CON Pintura Industrial,consu,consu,True,True,True,True,Pinturas,,True,category=Pinturas; normalized=acondicionamiento de bomba de agua con pintura industrial,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,3000.0
494,494,Acondicionamiento De Techo Con Mortero,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acondicionamiento de techo con mortero,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,72.35
443,443,Acrlico AZUL NAVY Ext-int PRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acrlico azul navy ext-int pro,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,2595.5
415,415,Acrlico AZUL NAVY Ext-int PRO Popular,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=acrlico azul navy ext-int pro popular,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,2595.5
179,179,A/C Split 12 Btu,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=a/c split 12 btu,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,3500.0
180,180,A/C Split 24 Btu,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=a/c split 24 btu,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,6000.0
182,182,A/C Tipo Paquete De 10 Ton,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=a/c tipo paquete de 10 ton,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,7500.0
488,488,Adaptadoe DE RUTER DE 1/2 A UN 1/4,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=adaptadoe de ruter de 1/2 a un 1/4,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,945.6
710,710,Adaptador MACHO PVC1,consu,consu,True,True,True,True,Plomería,,True,category=Plomería; normalized=adaptador macho pvc1,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,40.0
116,116,ADAPTADOR MACHO PVC 1 PRESION CORVI/DURMAN,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=adaptador macho pvc 1 presion corvi/durman,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,15.98
117,117,ADAPTADOR MACHO PVC 3/4,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=adaptador macho pvc 3/4,HIGH_CONFIDENCE,FIX_PURCHASE_OK,Already Goods and name is not a service,,0,0,1,0,0,0,False,0.0,30.0
695,695,Adhesivo EN Aerosol,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=adhesivo en aerosol,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,1243.2
1075,1075,Agregado FINO (arena) DE Empañete Khoury/grupo Alterra,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado fino arena de empanete khoury/grupo alterra,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,2490.0
1116,1116,Agregado FINO (arena) ITABO,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado fino arena itabo,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,3330.0
1077,1077,Agregado FINO (arena) ITABO Khoury/grupo Alterra,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado fino arena itabo khoury/grupo alterra,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,1795.0
20,20,AGREGADO FINO (ARENA LAVADA),service,consu,True,True,False,True,,,True,invoice_lines=1; normalized=agregado fino arena lavada,DETERMINISTIC,FIX_TYPE_AND_FLAGS,"Physical material, merchandise, food or tool",PHYSICAL_AS_SERVICE,0,0,1,0,0,0,False,0.0,4070.0
139,139,(AGREGADO FINO) ARENA LAVADA AZUL,service,consu,True,True,False,True,,,True,invoice_lines=1; normalized=agregado fino arena lavada azul,DETERMINISTIC,FIX_TYPE_AND_FLAGS,"Physical material, merchandise, food or tool",PHYSICAL_AS_SERVICE,0,0,1,0,0,0,False,0.0,1990.51
1074,1074,Agregado FINO (arena) LAVADA Khoury/grupo Alterra,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado fino arena lavada khoury/grupo alterra,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,2098.0
21,21,Agregado grueso (grava) 3/4,service,consu,False,True,True,True,,,True,invoice_lines=1; normalized=agregado grueso grava 3/4,DETERMINISTIC,FIX_TYPE_AND_FLAGS,"Physical material, merchandise, food or tool",PHYSICAL_AS_SERVICE,0,0,1,0,0,0,False,0.0,2054.91
138,138,(AGREGADO GRUESO) GRAVA 3/4,service,consu,True,True,False,True,,,False,invoice_lines=1; normalized=agregado grueso grava 3/4,DETERMINISTIC,KEEP_ARCHIVED,"Physical material, merchandise, food or tool; archived — do not reactivate",PHYSICAL_AS_SERVICE,0,0,1,0,0,0,False,0.0,2054.91
1076,1076,Agregado GRUESO (grava) 3/4 Khoury/grupo Alterra,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado grueso grava 3/4 khoury/grupo alterra,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,1755.0
1106,1106,Agregado GRUESO (GRAVA Caliza) 3/4,consu,consu,True,True,True,True,Construcción,,True,category=Construcción; normalized=agregado grueso grava caliza 3/4,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,5800.0
1390,1390,Agua Ras,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=agua ras,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,750.0
1329,1329,Aire Acondicionado De 18 Btu,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=aire acondicionado de 18 btu,HIGH_CONFIDENCE,KEEP,Already Goods and name is not a service,,0,0,0,0,0,0,False,0.0,67500.0
1173,1173,Alambre #10,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre 10,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,30.0
215,215,Alambre #10 AWG,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre 10 awg,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,39.2
1035,1035,Alambre 12,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre 12,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,34.0
217,217,Alambre 12/2 AWG PHELPS DODGE,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre 12/2 awg phelps dodge,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,57.2
132,132,ALAMBRE 12/3 AWG THHN,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=alambre 12/3 awg thhn,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,70.0
900,900,Alambre AWG NO. 6 BLANCO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre awg no. 6 blanco,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,47.0
899,899,Alambre AWG NO.6 NEGRO,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre awg no.6 negro,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,47.0
771,771,Alambre CAL 10,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre cal 10,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,30.0
770,770,Alambre CAL 12,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre cal 12,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,34.0
1115,1115,Alambre CAL-16,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre cal-16,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,136.0
338,338,Alambre CAL 18 Galvanizado ASTM A641,consu,consu,True,True,True,True,Ferretería,,True,category=Ferretería; normalized=alambre cal 18 galvanizado astm a641,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,83.53
902,902,Alambre DE GOMA 10/2 .,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=alambre de goma 10/2 .,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,41.0
94,94,ALAMBRE DE GOMA 10/2 AWG,consu,consu,True,True,False,True,,,True,invoice_lines=1; normalized=alambre de goma 10/2 awg,DETERMINISTIC,FIX_PURCHASE_OK,"Physical material, merchandise, food or tool",,0,0,1,0,0,0,False,0.0,113.0
340,340,Alambre DE GOMA #10/3 AWG,consu,consu,True,True,True,True,Neumáticos,,True,category=Neumáticos; normalized=alambre de goma 10/3 awg,DETERMINISTIC,KEEP,"Physical material, merchandise, food or tool",,0,0,0,0,0,0,False,0.0,75.0
